Date,Age Group,Sex,Sinovac 1st dose,Sinovac 2nd dose,Sinovac 3rd dose,BioNTech 1st dose,BioNTech 2nd dose,BioNTech 3rd dose
30/3/2021,60-69,M,362,2850,0,0,0,0
30/3/2021,70-79,F,75,751,0,0,0,0
30/3/2021,70-79,M,147,1150,0,0,0,0
30/3/2021,80 and above,F,13,268,0,0,0,0
30/3/2021,80 and above,M,20,302,0,0,0,0
31/3/2021,0-19,F,4,8,0,0,0,0
31/3/2021,0-19,M,4,8,0,0,0,0
31/3/2021,20-29,F,117,47,0,0,0,0
31/3/2021,20-29,M,146,80,0,0,0,0
31/3/2021,30-39,F,534,209,0,0,0,0
31/3/2021,30-39,M,374,194,0,0,0,0
31/3/2021,40-49,F,927,480,0,0,0,0
31/3/2021,40-49,M,563,556,0,0,0,0
31/3/2021,50-59,F,801,523,0,0,0,0
31/3/2021,50-59,M,819,786,0,0,0,0
31/3/2021,60-69,F,229,1686,0,0,0,0
31/3/2021,60-69,M,384,2520,0,0,0,0
31/3/2021,70-79,F,70,766,0,0,0,0
31/3/2021,70-79,M,129,1186,0,0,0,0
31/3/2021,80 and above,F,19,283,0,0,0,0
31/3/2021,80 and above,M,13,316,0,0,0,0
1/4/2021,0-19,F,6,13,0,0,0,0
1/4/2021,0-19,M,15,9,0,0,0,0
1/4/2021,20-29,F,137,62,0,0,0,0
1/4/2021,20-29,M,144,86,0,0,0,0
1/4/2021,30-39,F,589,242,0,0,0,0
1/4/2021,30-39,M,361,235,0,0,0,0
1/4/2021,40-49,F,929,583,0,0,0,0
1/4/2021,40-49,M,560,588,0,0,0,0
1/4/2021,50-59,F,818,573,0,0,0,0
1/4/2021,50-59,M,835,773,0,0,0,0
1/4/2021,60-69,F,248,1837,0,0,0,0
1/4/2021,60-69,M,356,2525,0,0,0,0
1/4/2021,70-79,F,69,776,0,0,0,0
1/4/2021,70-79,M,121,1207,0,0,0,0
1/4/2021,80 and above,F,13,242,0,0,0,0
1/4/2021,80 and above,M,22,305,0,0,0,0
2/4/2021,0-19,F,6,7,0,0,0,0
2/4/2021,0-19,M,9,7,0,0,0,0
2/4/2021,20-29,F,156,36,0,0,0,0
2/4/2021,20-29,M,185,44,0,0,0,0
2/4/2021,30-39,F,601,122,0,0,0,0
2/4/2021,30-39,M,420,148,0,0,0,0
2/4/2021,40-49,F,849,340,0,0,0,0
2/4/2021,40-49,M,656,398,0,0,0,0
2/4/2021,50-59,F,738,342,0,0,0,0
2/4/2021,50-59,M,890,482,0,0,0,0
2/4/2021,60-69,F,181,945,0,0,0,0
2/4/2021,60-69,M,288,1436,0,0,0,0
2/4/2021,70-79,F,57,421,0,0,0,0
2/4/2021,70-79,M,78,707,0,0,0,0
2/4/2021,80 and above,F,11,123,0,0,0,0
2/4/2021,80 and above,M,18,160,0,0,0,0
3/4/2021,0-19,F,6,11,0,0,0,0
3/4/2021,0-19,M,9,14,0,0,0,0
3/4/2021,20-29,F,105,70,0,0,0,0
3/4/2021,20-29,M,146,112,0,0,0,0
3/4/2021,30-39,F,447,222,0,0,0,0
3/4/2021,30-39,M,351,269,0,0,0,0
3/4/2021,40-49,F,595,666,0,0,0,0
3/4/2021,40-49,M,499,773,0,0,0,0
3/4/2021,50-59,F,502,486,0,0,0,0
3/4/2021,50-59,M,582,876,0,0,0,0
3/4/2021,60-69,F,112,1354,0,0,0,0
3/4/2021,60-69,M,182,2084,0,0,0,0
3/4/2021,70-79,F,26,743,0,0,0,0
3/4/2021,70-79,M,52,977,0,0,0,0
3/4/2021,80 and above,F,5,215,0,0,0,0
3/4/2021,80 and above,M,6,252,0,0,0,0
4/4/2021,0-19,F,6,17,0,0,22,0
4/4/2021,0-19,M,17,13,0,0,34,0
4/4/2021,20-29,F,112,80,0,2,161,0
4/4/2021,20-29,M,199,116,0,0,179,0
4/4/2021,30-39,F,451,191,0,1,47,0
4/4/2021,30-39,M,366,279,0,1,66,0
4/4/2021,40-49,F,587,504,0,3,28,0
4/4/2021,40-49,M,603,800,0,4,27,0
4/4/2021,50-59,F,450,388,0,6,16,0
4/4/2021,50-59,M,684,843,0,3,32,0
4/4/2021,60-69,F,84,1001,0,1,7,0
4/4/2021,60-69,M,177,1664,0,2,10,0
4/4/2021,70-79,F,19,553,0,2,1,0
4/4/2021,70-79,M,35,828,0,1,1,0
4/4/2021,80 and above,F,8,144,0,0,0,0
4/4/2021,80 and above,M,5,202,0,0,1,0
5/4/2021,0-19,F,6,5,0,33,51,0
5/4/2021,0-19,M,10,5,0,34,49,0
5/4/2021,20-29,F,92,36,0,137,221,0
5/4/2021,20-29,M,112,92,0,97,300,0
5/4/2021,30-39,F,311,118,0,918,302,0
5/4/2021,30-39,M,237,215,0,607,612,0
5/4/2021,40-49,F,511,337,0,1085,433,0
5/4/2021,40-49,M,359,490,0,683,710,0
5/4/2021,50-59,F,365,329,0,623,451,0
5/4/2021,50-59,M,464,529,0,524,753,0
5/4/2021,60-69,F,117,1086,0,207,573,0
5/4/2021,60-69,M,183,1871,0,177,1265,0
5/4/2021,70-79,F,26,450,0,47,227,0
5/4/2021,70-79,M,46,761,0,56,409,0
5/4/2021,80 and above,F,3,94,0,13,62,0
5/4/2021,80 and above,M,9,151,0,7,79,0
6/4/2021,0-19,F,14,6,0,106,74,0
6/4/2021,0-19,M,5,6,0,100,122,0
6/4/2021,20-29,F,101,51,0,402,351,0
6/4/2021,20-29,M,106,82,0,305,603,0
6/4/2021,30-39,F,322,145,0,2143,886,0
6/4/2021,30-39,M,218,198,0,1757,1687,0
6/4/2021,40-49,F,504,350,0,2320,1224,0
6/4/2021,40-49,M,342,492,0,1979,2112,0
6/4/2021,50-59,F,349,348,0,1432,929,0
6/4/2021,50-59,M,386,542,0,1529,1952,0
6/4/2021,60-69,F,93,963,0,331,1602,0
6/4/2021,60-69,M,132,1782,0,371,3324,0
6/4/2021,70-79,F,37,400,0,100,560,0
6/4/2021,70-79,M,51,638,0,124,1009,0
6/4/2021,80 and above,F,8,112,0,18,185,0
6/4/2021,80 and above,M,14,133,0,19,181,0
7/4/2021,0-19,F,9,10,0,70,56,0
7/4/2021,0-19,M,5,20,0,71,73,0
7/4/2021,20-29,F,88,131,0,322,351,0
7/4/2021,20-29,M,99,234,0,277,539,0
7/4/2021,30-39,F,340,433,0,1559,805,0
7/4/2021,30-39,M,218,727,0,1296,1465,0
7/4/2021,40-49,F,568,1045,0,1696,1103,0
7/4/2021,40-49,M,317,1514,0,1464,1883,0
7/4/2021,50-59,F,456,1102,0,1136,890,0
7/4/2021,50-59,M,443,1911,0,1260,1831,0
7/4/2021,60-69,F,160,1893,0,371,1626,0
7/4/2021,60-69,M,226,3129,0,427,3220,0
7/4/2021,70-79,F,45,782,0,117,541,0
7/4/2021,70-79,M,73,1281,0,125,1007,0
7/4/2021,80 and above,F,11,230,0,38,148,0
7/4/2021,80 and above,M,16,297,0,27,178,0
8/4/2021,0-19,F,2,12,0,86,50,0
8/4/2021,0-19,M,3,16,0,102,72,0
8/4/2021,20-29,F,67,97,0,361,401,0
8/4/2021,20-29,M,83,222,0,349,598,0
8/4/2021,30-39,F,342,365,0,1508,809,0
8/4/2021,30-39,M,197,566,0,1179,1360,0
8/4/2021,40-49,F,648,906,0,1761,1088,0
8/4/2021,40-49,M,336,1115,0,1416,1684,0
8/4/2021,50-59,F,502,913,0,1139,837,0
8/4/2021,50-59,M,471,1512,0,1134,1640,0
8/4/2021,60-69,F,191,1604,0,364,1552,0
8/4/2021,60-69,M,280,2706,0,443,2990,0
8/4/2021,70-79,F,61,670,0,121,543,0
8/4/2021,70-79,M,90,1046,0,144,969,0
8/4/2021,80 and above,F,11,167,0,23,139,0
8/4/2021,80 and above,M,14,242,0,29,170,0
9/4/2021,0-19,F,5,12,0,76,164,0
9/4/2021,0-19,M,5,9,0,59,189,0
9/4/2021,20-29,F,122,134,0,338,526,0
9/4/2021,20-29,M,110,183,0,276,577,0
9/4/2021,30-39,F,400,342,0,1606,1572,0
9/4/2021,30-39,M,258,525,0,1246,2238,0
9/4/2021,40-49,F,632,943,0,1844,1987,0
9/4/2021,40-49,M,336,1096,0,1451,2702,0
9/4/2021,50-59,F,544,931,0,1281,1497,0
9/4/2021,50-59,M,436,1434,0,1272,2375,0
9/4/2021,60-69,F,191,1533,0,458,1296,0
9/4/2021,60-69,M,246,2627,0,500,2228,0
9/4/2021,70-79,F,55,520,0,117,489,0
9/4/2021,70-79,M,84,972,0,127,833,0
9/4/2021,80 and above,F,11,162,0,22,159,0
9/4/2021,80 and above,M,15,174,0,28,152,0
10/4/2021,0-19,F,11,7,0,60,123,0
10/4/2021,0-19,M,9,20,0,61,167,0
10/4/2021,20-29,F,106,159,0,402,494,0
10/4/2021,20-29,M,129,316,0,295,652,0
10/4/2021,30-39,F,420,365,0,2192,1766,0
10/4/2021,30-39,M,214,604,0,1638,2290,0
10/4/2021,40-49,F,586,874,0,2355,2240,0
10/4/2021,40-49,M,344,1181,0,1939,2890,0
10/4/2021,50-59,F,502,770,0,1474,1561,0
10/4/2021,50-59,M,447,1361,0,1481,2525,0
10/4/2021,60-69,F,145,1074,0,380,1355,0
10/4/2021,60-69,M,190,1809,0,436,2264,0
10/4/2021,70-79,F,55,457,0,149,623,0
10/4/2021,70-79,M,70,670,0,124,924,0
10/4/2021,80 and above,F,12,148,0,28,181,0
10/4/2021,80 and above,M,19,147,0,28,197,0
11/4/2021,0-19,F,8,5,0,99,116,0
11/4/2021,0-19,M,12,14,0,115,131,0
11/4/2021,20-29,F,94,122,0,553,409,0
11/4/2021,20-29,M,149,432,0,450,489,0
11/4/2021,30-39,F,303,297,0,2472,1649,0
11/4/2021,30-39,M,240,881,0,1983,2129,0
11/4/2021,40-49,F,431,726,0,2826,1813,0
11/4/2021,40-49,M,375,1590,0,2318,2493,0
11/4/2021,50-59,F,274,526,0,1664,1256,0
11/4/2021,50-59,M,355,1468,0,2024,2126,0
11/4/2021,60-69,F,62,549,0,616,619,0
11/4/2021,60-69,M,133,1433,0,803,1323,0
11/4/2021,70-79,F,20,261,0,199,336,0
11/4/2021,70-79,M,33,413,0,302,439,0
11/4/2021,80 and above,F,5,59,0,40,66,0
11/4/2021,80 and above,M,5,82,0,47,80,0
12/4/2021,0-19,F,4,2,0,68,80,0
12/4/2021,0-19,M,9,8,0,73,83,0
12/4/2021,20-29,F,72,121,0,430,401,0
12/4/2021,20-29,M,92,238,0,446,434,0
12/4/2021,30-39,F,349,386,0,2111,1679,0
12/4/2021,30-39,M,210,570,0,1853,2060,0
12/4/2021,40-49,F,619,895,0,2514,1886,0
12/4/2021,40-49,M,311,1027,0,2193,2302,0
12/4/2021,50-59,F,460,755,0,1641,1331,0
12/4/2021,50-59,M,441,1343,0,1939,2100,0
12/4/2021,60-69,F,180,1074,0,664,778,0
12/4/2021,60-69,M,241,1848,0,919,1314,0
12/4/2021,70-79,F,51,360,0,208,253,0
12/4/2021,70-79,M,77,664,0,320,405,0
12/4/2021,80 and above,F,15,80,0,35,61,0
12/4/2021,80 and above,M,20,123,0,50,75,0
13/4/2021,0-19,F,8,9,0,58,82,0
13/4/2021,0-19,M,3,5,0,83,78,0
13/4/2021,20-29,F,92,109,0,426,350,0
13/4/2021,20-29,M,123,203,0,382,351,0
13/4/2021,30-39,F,420,505,0,1980,1543,0
13/4/2021,30-39,M,242,537,0,1681,1747,0
13/4/2021,40-49,F,659,1107,0,2307,1824,0
13/4/2021,40-49,M,367,1011,0,1964,1981,0
13/4/2021,50-59,F,615,1000,0,1542,1240,0
13/4/2021,50-59,M,488,1395,0,1672,1844,0
13/4/2021,60-69,F,221,930,0,645,671,0
13/4/2021,60-69,M,296,1617,0,801,1075,0
13/4/2021,70-79,F,65,293,0,200,180,0
13/4/2021,70-79,M,120,575,0,276,342,0
13/4/2021,80 and above,F,11,75,0,43,38,0
13/4/2021,80 and above,M,20,89,0,45,49,0
14/4/2021,0-19,F,2,12,0,81,9,0
14/4/2021,0-19,M,10,8,0,83,17,0
14/4/2021,20-29,F,93,186,0,486,113,0
14/4/2021,20-29,M,137,216,0,393,124,0
14/4/2021,30-39,F,381,972,0,2075,404,0
14/4/2021,30-39,M,249,915,0,1626,456,0
14/4/2021,40-49,F,729,1549,0,2104,460,0
14/4/2021,40-49,M,431,1385,0,1751,547,0
14/4/2021,50-59,F,616,1474,0,1314,267,0
14/4/2021,50-59,M,512,2040,0,1391,421,0
14/4/2021,60-69,F,207,791,0,572,170,0
14/4/2021,60-69,M,336,1308,0,633,280,0
14/4/2021,70-79,F,72,250,0,182,53,0
14/4/2021,70-79,M,102,502,0,253,92,0
14/4/2021,80 and above,F,17,64,0,54,8,0
14/4/2021,80 and above,M,14,98,0,47,13,0
15/4/2021,0-19,F,2,14,0,79,13,0
15/4/2021,0-19,M,7,9,0,75,11,0
15/4/2021,20-29,F,92,168,0,514,66,0
15/4/2021,20-29,M,128,231,0,476,79,0
15/4/2021,30-39,F,392,869,0,1903,241,0
15/4/2021,30-39,M,244,772,0,1622,249,0
15/4/2021,40-49,F,763,1621,0,2090,254,0
15/4/2021,40-49,M,382,1281,0,1645,280,0
15/4/2021,50-59,F,584,1387,0,1235,186,0
15/4/2021,50-59,M,539,1863,0,1321,229,0
15/4/2021,60-69,F,259,819,0,556,130,0
15/4/2021,60-69,M,368,1378,0,622,189,0
15/4/2021,70-79,F,73,245,0,200,41,0
15/4/2021,70-79,M,99,490,0,247,64,0
15/4/2021,80 and above,F,15,63,0,27,9,0
15/4/2021,80 and above,M,30,86,0,47,10,0
16/4/2021,0-19,F,4,6,0,100,7,0
16/4/2021,0-19,M,1,5,0,80,8,0
16/4/2021,20-29,F,110,219,0,684,64,0
16/4/2021,20-29,M,109,239,0,573,88,0
16/4/2021,30-39,F,511,1022,0,2670,219,0
16/4/2021,30-39,M,307,794,0,2173,273,0
16/4/2021,40-49,F,804,1750,0,3080,280,0
16/4/2021,40-49,M,468,1346,0,2493,262,0
16/4/2021,50-59,F,700,1530,0,1942,167,0
16/4/2021,50-59,M,612,1955,0,1924,197,0
16/4/2021,60-69,F,306,815,0,893,118,0
16/4/2021,60-69,M,378,1340,0,1037,154,0
16/4/2021,70-79,F,69,241,0,251,38,0
16/4/2021,70-79,M,115,492,0,348,48,0
16/4/2021,80 and above,F,15,73,0,47,10,0
16/4/2021,80 and above,M,33,94,0,49,14,0
17/4/2021,0-19,F,4,15,0,105,9,0
17/4/2021,0-19,M,5,14,0,100,6,0
17/4/2021,20-29,F,131,265,0,761,69,0
17/4/2021,20-29,M,150,366,0,626,83,0
17/4/2021,30-39,F,412,1130,0,3582,221,0
17/4/2021,30-39,M,325,1157,0,2534,268,0
17/4/2021,40-49,F,729,1669,0,3905,241,0
17/4/2021,40-49,M,471,1656,0,2668,312,0
17/4/2021,50-59,F,590,1340,0,2228,146,0
17/4/2021,50-59,M,576,1942,0,2167,201,0
17/4/2021,60-69,F,208,691,0,957,91,0
17/4/2021,60-69,M,259,1028,0,1061,130,0
17/4/2021,70-79,F,53,272,0,274,49,0
17/4/2021,70-79,M,70,386,0,335,53,0
17/4/2021,80 and above,F,18,63,0,64,11,0
17/4/2021,80 and above,M,15,82,0,64,12,0
18/4/2021,0-19,F,1,9,0,101,1,0
18/4/2021,0-19,M,6,11,0,89,4,0
18/4/2021,20-29,F,77,171,0,759,32,0
18/4/2021,20-29,M,165,437,0,675,45,0
18/4/2021,30-39,F,375,799,0,3394,100,0
18/4/2021,30-39,M,371,1150,0,2206,108,0
18/4/2021,40-49,F,602,1418,0,3257,94,0
18/4/2021,40-49,M,573,1733,0,2456,128,0
18/4/2021,50-59,F,409,928,0,1952,59,0
18/4/2021,50-59,M,563,1773,0,1991,126,0
18/4/2021,60-69,F,124,443,0,719,42,0
18/4/2021,60-69,M,227,986,0,845,104,0
18/4/2021,70-79,F,35,162,0,181,18,0
18/4/2021,70-79,M,41,280,0,269,14,0
18/4/2021,80 and above,F,8,33,0,49,5,0
18/4/2021,80 and above,M,6,47,0,43,2,0
19/4/2021,0-19,F,6,5,0,78,5,0
19/4/2021,0-19,M,9,13,0,93,4,0
19/4/2021,20-29,F,84,141,0,670,27,0
19/4/2021,20-29,M,142,194,0,596,22,0
19/4/2021,30-39,F,474,831,0,2413,91,0
19/4/2021,30-39,M,305,716,0,2131,105,0
19/4/2021,40-49,F,921,1512,0,2604,82,0
19/4/2021,40-49,M,498,1105,0,2242,84,0
19/4/2021,50-59,F,836,1262,0,1731,54,0
19/4/2021,50-59,M,676,1706,0,1760,68,0
19/4/2021,60-69,F,330,713,0,775,53,0
19/4/2021,60-69,M,409,1262,0,842,76,0
19/4/2021,70-79,F,87,241,0,211,18,0
19/4/2021,70-79,M,137,427,0,287,13,0
19/4/2021,80 and above,F,28,55,0,31,6,0
19/4/2021,80 and above,M,32,88,0,51,5,0
20/4/2021,0-19,F,4,6,0,61,1,0
20/4/2021,0-19,M,11,11,0,59,1,0
20/4/2021,20-29,F,111,161,0,443,10,0
20/4/2021,20-29,M,131,185,0,435,13,0
20/4/2021,30-39,F,468,672,0,1963,27,0
20/4/2021,30-39,M,292,535,0,1502,32,0
20/4/2021,40-49,F,827,1309,0,2057,23,0
20/4/2021,40-49,M,427,915,0,1669,24,0
20/4/2021,50-59,F,727,1022,0,1398,22,0
20/4/2021,50-59,M,659,1371,0,1336,30,0
20/4/2021,60-69,F,285,638,0,620,21,0
20/4/2021,60-69,M,400,1103,0,666,20,0
20/4/2021,70-79,F,86,170,0,153,3,0
20/4/2021,70-79,M,143,374,0,232,6,0
20/4/2021,80 and above,F,18,39,0,41,3,0
20/4/2021,80 and above,M,27,51,0,37,0,0
21/4/2021,0-19,F,3,4,0,63,1,0
21/4/2021,0-19,M,10,6,0,71,1,0
21/4/2021,20-29,F,86,138,0,428,8,0
21/4/2021,20-29,M,118,189,0,333,10,0
21/4/2021,30-39,F,387,675,0,1789,23,0
21/4/2021,30-39,M,270,496,0,1357,19,0
21/4/2021,40-49,F,722,1213,0,1943,21,0
21/4/2021,40-49,M,397,912,0,1419,15,0
21/4/2021,50-59,F,578,983,0,1241,10,0
21/4/2021,50-59,M,568,1211,0,1170,11,0
21/4/2021,60-69,F,251,585,0,555,14,0
21/4/2021,60-69,M,295,1021,0,545,14,0
21/4/2021,70-79,F,73,180,0,152,4,0
21/4/2021,70-79,M,103,336,0,205,6,0
21/4/2021,80 and above,F,15,54,0,24,2,0
21/4/2021,80 and above,M,12,66,0,29,1,0
22/4/2021,0-19,F,2,6,0,66,0,0
22/4/2021,0-19,M,1,13,0,53,0,0
22/4/2021,20-29,F,75,161,0,431,9,0
22/4/2021,20-29,M,113,204,0,348,16,0
22/4/2021,30-39,F,421,694,0,1842,18,0
22/4/2021,30-39,M,237,482,0,1276,19,0
22/4/2021,40-49,F,708,1287,0,1994,26,0
22/4/2021,40-49,M,337,831,0,1443,19,0
22/4/2021,50-59,F,610,968,0,1220,12,0
22/4/2021,50-59,M,493,1180,0,1150,8,0
22/4/2021,60-69,F,267,491,0,600,10,0
22/4/2021,60-69,M,327,1017,0,649,13,0
22/4/2021,70-79,F,70,202,0,190,2,0
22/4/2021,70-79,M,130,355,0,218,11,0
22/4/2021,80 and above,F,21,42,0,33,3,0
22/4/2021,80 and above,M,20,59,0,47,0,0
23/4/2021,0-19,F,11,5,0,61,0,0
23/4/2021,0-19,M,21,9,0,72,1,0
23/4/2021,20-29,F,146,203,0,506,4,0
23/4/2021,20-29,M,220,244,0,404,17,0
23/4/2021,30-39,F,471,789,0,2082,19,0
23/4/2021,30-39,M,260,557,0,1422,22,0
23/4/2021,40-49,F,779,1350,0,2367,22,0
23/4/2021,40-49,M,381,912,0,1701,17,0
23/4/2021,50-59,F,679,1108,0,1540,16,0
23/4/2021,50-59,M,525,1227,0,1256,19,0
23/4/2021,60-69,F,280,580,0,630,7,0
23/4/2021,60-69,M,324,985,0,644,20,0
23/4/2021,70-79,F,81,190,0,152,1,0
23/4/2021,70-79,M,110,350,0,208,6,0
23/4/2021,80 and above,F,14,36,0,34,0,0
23/4/2021,80 and above,M,25,67,0,41,2,0
24/4/2021,0-19,F,31,18,0,87,0,0
24/4/2021,0-19,M,42,21,0,88,1,0
24/4/2021,20-29,F,549,217,0,678,3,0
24/4/2021,20-29,M,569,281,0,451,5,0
24/4/2021,30-39,F,386,866,0,3114,15,0
24/4/2021,30-39,M,290,704,0,1874,17,0
24/4/2021,40-49,F,632,1301,0,3260,19,0
24/4/2021,40-49,M,440,1032,0,2057,21,0
24/4/2021,50-59,F,526,1046,0,1911,9,0
24/4/2021,50-59,M,489,1354,0,1597,14,0
24/4/2021,60-69,F,185,456,0,712,10,0
24/4/2021,60-69,M,209,709,0,715,16,0
24/4/2021,70-79,F,60,150,0,187,5,0
24/4/2021,70-79,M,61,267,0,221,3,0
24/4/2021,80 and above,F,16,39,0,43,1,0
24/4/2021,80 and above,M,14,58,0,35,1,0
25/4/2021,0-19,F,22,5,0,70,0,0
25/4/2021,0-19,M,30,13,0,65,1,0
25/4/2021,20-29,F,417,157,0,552,8,0
25/4/2021,20-29,M,475,354,0,357,6,0
25/4/2021,30-39,F,343,611,0,2180,11,0
25/4/2021,30-39,M,323,760,0,1123,11,0
25/4/2021,40-49,F,482,1118,0,1997,11,0
25/4/2021,40-49,M,437,1211,0,1197,24,0
25/4/2021,50-59,F,357,722,0,1086,12,0
25/4/2021,50-59,M,495,1378,0,1040,17,0
25/4/2021,60-69,F,85,311,0,385,7,0
25/4/2021,60-69,M,146,630,0,449,15,0
25/4/2021,70-79,F,19,96,0,88,2,0
25/4/2021,70-79,M,40,141,0,120,4,0
25/4/2021,80 and above,F,2,24,0,15,0,0
25/4/2021,80 and above,M,5,27,0,22,0,0
26/4/2021,0-19,F,19,9,0,215,20,0
26/4/2021,0-19,M,36,7,0,295,17,0
26/4/2021,20-29,F,388,125,0,1982,78,0
26/4/2021,20-29,M,399,198,0,2416,72,0
26/4/2021,30-39,F,410,659,0,1300,507,0
26/4/2021,30-39,M,260,479,0,1028,336,0
26/4/2021,40-49,F,680,1187,0,1338,591,0
26/4/2021,40-49,M,366,785,0,1087,335,0
26/4/2021,50-59,F,582,967,0,942,351,0
26/4/2021,50-59,M,514,1131,0,933,316,0
26/4/2021,60-69,F,229,348,0,459,111,0
26/4/2021,60-69,M,289,562,0,526,106,0
26/4/2021,70-79,F,62,124,0,156,33,0
26/4/2021,70-79,M,92,210,0,175,38,0
26/4/2021,80 and above,F,10,22,0,31,9,0
26/4/2021,80 and above,M,15,30,0,23,3,0
27/4/2021,0-19,F,17,12,0,150,66,0
27/4/2021,0-19,M,25,4,0,174,68,0
27/4/2021,20-29,F,337,137,0,1032,209,0
27/4/2021,20-29,M,358,132,0,1150,172,0
27/4/2021,30-39,F,444,591,0,947,1077,0
27/4/2021,30-39,M,264,382,0,672,915,0
27/4/2021,40-49,F,746,965,0,1016,1162,0
27/4/2021,40-49,M,398,525,0,695,1027,0
27/4/2021,50-59,F,599,751,0,736,789,0
27/4/2021,50-59,M,496,808,0,617,851,0
27/4/2021,60-69,F,203,297,0,334,193,0
27/4/2021,60-69,M,245,423,0,369,220,0
27/4/2021,70-79,F,66,83,0,85,62,0
27/4/2021,70-79,M,96,154,0,111,82,0
27/4/2021,80 and above,F,17,20,0,15,15,0
27/4/2021,80 and above,M,12,24,0,18,9,0
28/4/2021,0-19,F,19,3,0,141,51,0
28/4/2021,0-19,M,21,3,0,140,53,0
28/4/2021,20-29,F,303,102,0,903,230,0
28/4/2021,20-29,M,295,140,0,939,212,0
28/4/2021,30-39,F,445,501,0,834,1157,0
28/4/2021,30-39,M,325,354,0,620,985,0
28/4/2021,40-49,F,866,919,0,950,1304,0
28/4/2021,40-49,M,473,542,0,606,1136,0
28/4/2021,50-59,F,634,801,0,652,890,0
28/4/2021,50-59,M,567,849,0,518,1008,0
28/4/2021,60-69,F,213,266,0,289,308,0
28/4/2021,60-69,M,322,406,0,316,367,0
28/4/2021,70-79,F,70,85,0,76,86,0
28/4/2021,70-79,M,99,139,0,92,109,0
28/4/2021,80 and above,F,13,19,0,16,23,0
28/4/2021,80 and above,M,17,21,0,15,27,0
29/4/2021,0-19,F,16,6,0,158,69,0
29/4/2021,0-19,M,23,9,0,177,70,0
29/4/2021,20-29,F,295,116,0,1015,286,0
29/4/2021,20-29,M,339,105,0,1016,279,0
29/4/2021,30-39,F,462,516,0,1008,1163,0
29/4/2021,30-39,M,322,308,0,727,921,0
29/4/2021,40-49,F,823,866,0,993,1332,0
29/4/2021,40-49,M,471,538,0,790,1131,0
29/4/2021,50-59,F,785,713,0,649,933,0
29/4/2021,50-59,M,623,799,0,569,951,0
29/4/2021,60-69,F,272,250,0,282,295,0
29/4/2021,60-69,M,344,368,0,330,373,0
29/4/2021,70-79,F,71,72,0,64,92,0
29/4/2021,70-79,M,84,152,0,76,120,0
29/4/2021,80 and above,F,15,15,0,17,18,0
29/4/2021,80 and above,M,13,26,0,12,22,0
30/4/2021,0-19,F,36,7,0,201,60,0
30/4/2021,0-19,M,34,7,0,198,55,0
30/4/2021,20-29,F,400,175,0,1217,349,0
30/4/2021,20-29,M,455,208,0,1260,265,0
30/4/2021,30-39,F,587,693,0,1874,1650,0
30/4/2021,30-39,M,434,410,0,1246,1303,0
30/4/2021,40-49,F,1119,1025,0,2031,1970,0
30/4/2021,40-49,M,652,653,0,1295,1547,0
30/4/2021,50-59,F,1006,918,0,1249,1346,0
30/4/2021,50-59,M,810,861,0,1005,1286,0
30/4/2021,60-69,F,352,261,0,476,477,0
30/4/2021,60-69,M,422,390,0,472,524,0
30/4/2021,70-79,F,76,67,0,106,122,0
30/4/2021,70-79,M,108,104,0,114,133,0
30/4/2021,80 and above,F,18,14,0,15,26,0
30/4/2021,80 and above,M,21,27,0,18,31,0
1/5/2021,0-19,F,24,5,0,254,79,0
1/5/2021,0-19,M,31,11,0,330,85,0
1/5/2021,20-29,F,455,138,0,1753,430,0
1/5/2021,20-29,M,450,157,0,1763,311,0
1/5/2021,30-39,F,474,597,0,2280,2595,0
1/5/2021,30-39,M,418,491,0,1460,1988,0
1/5/2021,40-49,F,684,799,0,2285,2880,0
1/5/2021,40-49,M,544,682,0,1515,2410,0
1/5/2021,50-59,F,484,693,0,1399,1760,0
1/5/2021,50-59,M,556,780,0,1250,1845,0
1/5/2021,60-69,F,122,147,0,475,488,0
1/5/2021,60-69,M,217,223,0,507,493,0
1/5/2021,70-79,F,38,36,0,94,158,0
1/5/2021,70-79,M,35,62,0,126,140,0
1/5/2021,80 and above,F,6,9,0,18,35,0
1/5/2021,80 and above,M,6,8,0,26,26,0
2/5/2021,0-19,F,14,6,0,194,69,0
2/5/2021,0-19,M,25,16,0,236,89,0
2/5/2021,20-29,F,369,125,0,1437,551,0
2/5/2021,20-29,M,398,251,0,1380,484,0
2/5/2021,30-39,F,491,524,0,1908,2614,0
2/5/2021,30-39,M,368,466,0,1158,2027,0
2/5/2021,40-49,F,629,669,0,1768,2963,0
2/5/2021,40-49,M,466,739,0,1139,2470,0
2/5/2021,50-59,F,407,549,0,912,1763,0
2/5/2021,50-59,M,519,880,0,843,2105,0
2/5/2021,60-69,F,101,96,0,286,595,0
2/5/2021,60-69,M,152,227,0,337,805,0
2/5/2021,70-79,F,22,28,0,66,200,0
2/5/2021,70-79,M,27,42,0,54,302,0
2/5/2021,80 and above,F,6,12,0,18,44,0
2/5/2021,80 and above,M,6,5,0,14,52,0
3/5/2021,0-19,F,26,3,0,143,77,0
3/5/2021,0-19,M,27,6,0,143,62,0
3/5/2021,20-29,F,414,66,0,1281,429,0
3/5/2021,20-29,M,383,88,0,1197,419,0
3/5/2021,30-39,F,875,291,0,2058,2126,0
3/5/2021,30-39,M,511,187,0,1342,1884,0
